sale_year,urban_rural_flag,property_type,new_build,total_transactions,total_sales_volume,average_price,min_price,max_price,avg_imd_score,avg_crime_score,avg_education_score
2003,Rural,Semi-Detached,t,3351,512293590.00,152877.824529991047,18000.00,725000.00,14.2316678594664932,-0.66222283669486011711,16.2300562784645413
2003,Rural,Terraced,f,42403,4657809324.00,109846.221352262812,1000.00,1050000.00,17.5189023704725036,-0.46047809831892665854,18.5897352707217479
2003,Rural,Terraced,t,3541,551990091.00,155885.368822366563,12000.00,650000.00,13.2428589629629630,-0.67478103703703703704,14.7782234074074074
2003,Urban,Detached,f,148631,35210531732.00,236898.976202810988,875.00,8675000.00,13.2258022378775708,-0.34091260334544213722,13.8427226396718538
2003,Urban,Detached,t,27118,5857634728.00,216005.410723504683,25000.00,2500000.00,14.6224124483988618,-0.27414199831670073344,15.8697744779768346
2003,Urban,Flats/Maisonettes,f,165306,23934759142.00,144790.625518734952,450.00,5005000.00,21.3972041024506551,0.23113497652582159624,15.9872775975223066
2003,Urban,Flats/Maisonettes,t,30219,5423068404.00,179458.896852973295,11000.00,3792500.00,20.1792576783102616,0.23087377980340804735,15.0130817999387776
2003,Urban,Other,f,13,1910116.00,146932.000000000000,600.00,900000.00,18.9974166666666667,0.00466666666666666667,16.6536666666666667
2003,Urban,Semi-Detached,f,271000,37591551774.00,138714.213188191882,200.00,9250000.00,20.2185528505380970,0.01368079631373552060,21.8408029910207372
2003,Urban,Semi-Detached,t,12133,1816954010.00,149753.070963488008,2695.00,1318636.00,18.4964007765314927,-0.07840862812769628991,20.5505021570319241
2003,Urban,Terraced,f,343317,39659945555.00,115519.900136025889,250.00,6600000.00,27.5249663761624527,0.36942707811005115868,27.5134813684563490
2003,Urban,Terraced,t,14983,2431554351.00,162287.549289194420,8333.00,3790000.00,18.1274098773841962,-0.06004570844686648501,19.3866867166212534
2003,,Detached,f,2496,634505550.00,254208.954326923077,10000.00,1750000.00,,,
2003,,Detached,t,4146,856470632.00,206577.576459237820,20000.00,1550000.00,,,
2003,,Flats/Maisonettes,f,2702,454503410.00,168209.996299037750,10200.00,2975000.00,,,
2003,,Flats/Maisonettes,t,9931,1731493577.00,174352.389185379116,25500.00,3129385.00,,,
2003,,Other,f,3,232164.00,77388.000000000000,2500.00,149664.00,,,
2003,,Semi-Detached,f,1501,225184157.00,150022.756162558294,5000.00,1000000.00,,,
2003,,Semi-Detached,t,2016,306062868.00,151816.898809523810,12500.00,540000.00,,,
2003,,Terraced,f,1950,207554958.00,106438.440000000000,5000.00,2149996.00,,,
2003,,Terraced,t,2463,386394967.00,156879.807957775071,31650.00,585000.00,,,
2004,Rural,Detached,f,74682,21708819980.00,290683.430813315123,10500.00,3500000.00,13.4444076628796661,-0.76621548226292603756,12.4128915632970090
2004,Rural,Detached,t,9418,2522443548.00,267832.188150350393,20000.00,3600000.00,14.4736507081821374,-0.65783378204377853213,14.9017747863748098
2004,Rural,Flats/Maisonettes,f,8796,1133778640.00,128897.071396089131,2500.00,1625000.00,15.2490656769596200,-0.48757090261282660333,15.7532274346793349
2004,Rural,Flats/Maisonettes,t,1478,241811348.00,163607.136671177267,10000.00,1045000.00,13.8093167358229599,-0.55953734439834024896,13.7902081604426003
2004,Rural,Other,f,3,335500.00,111833.333333333333,22000.00,280000.00,10.6883333333333333,-0.89566666666666666667,6.2880000000000000
2004,Rural,Semi-Detached,f,49239,8253087393.00,167612.814902820935,375.00,1250000.00,14.4441600780120086,-0.63519695840820440899,15.7746375290353684
2004,Rural,Semi-Detached,t,3271,582512988.00,178084.068480586976,32000.00,1022000.00,13.5715045691906005,-0.69578851174934725849,15.4493172323759791
2004,Rural,Terraced,f,40722,5405694438.00,132746.290408133196,7500.00,1150000.00,17.1746556959947472,-0.46887461698402276209,18.3448005033924272
2004,Rural,Terraced,t,3185,547132965.00,171784.290423861852,17000.00,850000.00,13.9807895949950609,-0.63686499835363845901,15.1043994073098452
2004,Urban,Detached,f,153418,40814921799.00,266037.373704519678,875.00,7950000.00,13.1256135185058494,-0.34287628104262160498,13.8469284600123144
2004,Urban,Detached,t,21798,5266159933.00,241589.133544361868,10000.00,3300000.00,15.5009000252206810,-0.25097235813366960908,16.8524253720050441
2004,Urban,Flats/Maisonettes,f,170704,28200473783.00,165201.013350595182,280.00,7500007.00,21.1895497923830147,0.23156873966376756416,15.6863121690918393
2004,Urban,Flats/Maisonettes,t,33828,6391289360.00,188934.887075795199,11000.00,3875000.00,20.1764119862701619,0.20225430576227939613,15.3581819811062847
2004,Urban,Other,f,30,97167717.00,3238923.900000000000,595.00,92555918.00,23.0367931034482759,0.22448275862068965517,20.6366896551724138
2004,Urban,Semi-Detached,f,267219,43006790726.00,160942.113869148526,10000.00,6412700.00,20.1238247237666268,0.01443411843823554711,21.8100659597594639
2004,Urban,Semi-Detached,t,12307,2119101342.00,172186.669537661493,14000.00,3000000.00,19.3647611685316477,-0.05457341761339369608,21.4283015289997437
2004,Urban,Terraced,f,335733,45426530450.00,135305.526862119601,280.00,7850000.00,27.6966916719584333,0.37402155287022294239,27.6614809699730042
2004,Urban,Terraced,t,15656,2840351306.00,181422.541262135922,22000.00,6300000.00,19.0308916437098255,-0.00733582579037124492,20.0892893217893218
2004,,Detached,f,2318,682095858.00,294260.508196721311,11000.00,2400000.00,,,
2004,,Detached,t,3852,919927283.00,238818.090083073728,20000.00,1500000.00,,,
2004,,Flats/Maisonettes,f,2781,525609487.00,189000.175116864437,10000.00,5950000.00,,,
2004,,Flats/Maisonettes,t,12800,2349425397.00,183548.859140625000,33750.00,5300000.00,,,
2004,,Other,f,6,383725.00,63954.166666666667,5000.00,141000.00,,,
2004,,Semi-Detached,f,1351,229777541.00,170079.601036269430,15000.00,956000.00,,,
2004,,Semi-Detached,t,2422,415672117.00,171623.500000000000,33500.00,1477891.00,,,
2004,,Terraced,f,1944,224052121.00,115253.148662551440,8000.00,1250000.00,,,
2004,,Terraced,t,3156,541165810.00,171472.056400506971,20000.00,780000.00,,,
2005,Rural,Detached,f,61669,19190072019.00,311178.582740112536,10000.00,4300000.00,13.2861727859875742,-0.76452973077328091544,12.2347195233247920
2005,Rural,Detached,t,7180,2075982987.00,289134.120752089136,10000.00,3725000.00,14.2573008301886792,-0.65225901886792452830,14.9171824905660377
2005,Rural,Flats/Maisonettes,f,7519,1022998895.00,136055.179545152281,10000.00,1282500.00,15.0449036902432206,-0.50396575342465753425,15.9974661727704781
2005,Rural,Flats/Maisonettes,t,2375,408889264.00,172163.900631578947,30000.00,865000.00,12.7589713430282293,-0.58468776732249786142,12.9455106928999145
2005,Rural,Other,f,12,3921000.00,326750.000000000000,27000.00,600000.00,9.3512000000000000,-0.93890000000000000000,7.6776000000000000
2005,Rural,Semi-Detached,f,42542,7551394209.00,177504.447581213859,10000.00,1350031.00,14.3732174633102324,-0.64260089686098654709,15.6225488687321647
2005,Rural,Semi-Detached,t,3199,620419636.00,193941.743044701469,28125.00,970000.00,15.1655543871179757,-0.59989944134078212291,16.9852638843246796
2005,Rural,Terraced,f,35107,5030157992.00,143280.769988891104,8000.00,1250000.00,17.0369614108277235,-0.48305628772794791568,18.2184984355740969
2005,Rural,Terraced,t,3238,616932787.00,190528.964484249537,14000.00,730000.00,14.7661650143907899,-0.56697249760153501759,16.2192993284298049
2005,Urban,Detached,f,123047,35203869947.00,286101.001625395174,2600.00,7800000.00,12.8479968625650444,-0.35397011359385096759,13.4380692446349012
2005,Urban,Detached,t,17400,4637766415.00,266538.299712643678,30000.00,3225000.00,15.7466870623856683,-0.24261893647889989276,17.1126483315460796
2005,Urban,Flats/Maisonettes,f,144862,25015707880.00,172686.473195178860,3500.00,8298967.00,21.0494060002941321,0.22447614378856106392,15.5198624512406070
2005,Urban,Flats/Maisonettes,t,45883,8674485698.00,189056.637491009742,14000.00,15193950.00,21.2999525106610998,0.24624369822947598741,17.0010178392015897
2005,Urban,Other,f,23,2712568.00,117937.739130434783,192.00,578305.00,18.6618181818181818,0.00200000000000000000,19.2800454545454545
2005,Urban,Semi-Detached,f,227834,39189161203.00,172007.519522986034,1500.00,5800000.00,19.8845681836938680,0.00582534777306031123,21.5623968464296522
2005,Urban,Semi-Detached,t,11669,2136822764.00,183119.612991687377,20000.00,2625000.00,20.1872408348943002,-0.03989180269378289180,22.5784112032824904
2005,Urban,Terraced,f,290480,42503262917.00,146320.789441613880,2400.00,14500000.00,27.2525836626807494,0.35976890478273918216,27.2573784030055287
2005,Urban,Terraced,t,16065,3053358351.00,190062.766946778711,15000.00,10500000.00,19.6671716527396823,-0.01584474070294061364,21.1511490081010397
2005,,Detached,f,1720,545723881.00,317281.326162790698,15000.00,2500000.00,,,
2005,,Detached,t,2241,576437175.00,257223.192771084337,33000.00,1475000.00,,,
2005,,Flats/Maisonettes,f,1586,288378646.00,181827.645649432535,12500.00,1710000.00,,,
2005,,Flats/Maisonettes,t,9787,1712774401.00,175005.047614182078,21206.00,4665000.00,,,
2005,,Other,f,9,868500.00,96500.000000000000,7000.00,450000.00,,,
2005,,Semi-Detached,f,1072,198686372.00,185341.764925373134,28000.00,1000000.00,,,
2005,,Semi-Detached,t,1626,282258873.00,173590.942804428044,36250.00,1000000.00,,,
2005,,Terraced,f,1514,185832378.00,122742.653896961691,9000.00,1800000.00,,,
2005,,Terraced,t,2068,371532503.00,179657.883462282398,30000.00,1400000.00,,,
2006,Rural,Detached,f,81538,26780165514.00,328437.851235006991,100.00,5750000.00,13.2860955317093825,-0.76406688542810643450,12.2644504015771994
2006,Rural,Detached,t,7042,2160070373.00,306741.035643283158,30000.00,4150000.00,14.4760283872947675,-0.65060319165260088998,14.8706321927267147
2006,Rural,Flats/Maisonettes,f,9688,1430494032.00,147656.279108175062,10000.00,920000.00,14.9537128830384117,-0.50524126025032369443,15.6051533232628399
2006,Rural,Flats/Maisonettes,t,3224,571620769.00,177301.727357320099,16750.00,1150000.00,13.1854591674610740,-0.50443533523991102637,13.8869853829043534
2006,Rural,Other,f,14,2518949.00,179924.928571428571,1250.00,1393249.00,15.3093000000000000,-0.76380000000000000000,12.9808000000000000
2006,Rural,Semi-Detached,f,55077,10418624975.00,189164.714399840224,10000.00,1925000.00,14.3631396771085285,-0.64561256956325093898,15.6185167640060567
2006,Rural,Semi-Detached,t,3577,738049590.00,206332.007268660889,18600.00,1054421.00,15.0617355882352941,-0.61463529411764705882,16.7967076470588235
2006,Rural,Terraced,f,44522,6935614027.00,155779.480414177261,7000.00,1600000.00,16.7315809029759984,-0.48846605773287994242,17.7655104370920102
2006,Rural,Terraced,t,3946,799210724.00,202536.929548910289,35862.00,800000.00,14.7858353340292276,-0.56848251565762004175,16.6389175365344468
2006,Urban,Detached,f,165506,50047258825.00,302389.392680627893,750.00,11800000.00,12.6735175494131203,-0.36665818529445281538,13.3633718487660965
2006,Urban,Detached,t,16668,4686777804.00,281184.173506119510,30000.00,3850000.00,15.6200782894736842,-0.24404177631578947368,16.8131573684210526
2006,Urban,Flats/Maisonettes,f,186043,34946098497.00,187838.824879194595,6000.00,9500000.00,20.7636575970150882,0.21033204416273005968,15.2209396253586585
2006,Urban,Flats/Maisonettes,t,54785,10267777010.00,187419.494569681482,11000.00,6875000.00,22.0910780783582090,0.26955597014925373134,18.2181032835820896
2006,Urban,Other,f,36,18788849.00,521912.472222222222,300.00,5164878.00,26.3669142857142857,0.35277142857142857143,24.0338571428571429
2006,Urban,Semi-Detached,f,289351,52947599715.00,182987.443330073164,1060.00,9500000.00,19.5791746829679047,-0.00750056919412953051,21.2473939546162547
2006,Urban,Semi-Detached,t,12108,2349964158.00,194083.594152626363,12000.00,2600000.00,20.9195847494553377,0.00720087145969498911,22.8942393028322440
2006,Urban,Terraced,f,350326,56439573086.00,161105.864497639342,500.00,9585000.00,26.4017689688249400,0.32589718525179856115,26.4950885161870504
2006,Urban,Terraced,t,16838,3293406635.00,195593.694916260839,12500.00,2696700.00,20.5372273339043191,0.01838278477915086260,22.1291930747583507
2006,,Detached,f,1868,633721178.00,339251.165952890792,10000.00,2600000.00,,,
2006,,Detached,t,2074,573453440.00,276496.354869816779,17500.00,1900000.00,,,
2006,,Flats/Maisonettes,f,3059,562803416.00,183982.810068649886,22000.00,4950000.00,,,
2006,,Flats/Maisonettes,t,11973,2097382063.00,175175.984548567610,20000.00,11590000.00,,,
2006,,Other,f,8,3676250.00,459531.250000000000,2500.00,2740000.00,,,
2006,,Semi-Detached,f,1200,237279056.00,197732.546666666667,15000.00,2100000.00,,,
2006,,Semi-Detached,t,1660,306599397.00,184698.431927710843,41250.00,730000.00,,,
2006,,Terraced,f,1651,236659669.00,143343.227740763174,8000.00,990000.00,,,
2006,,Terraced,t,2409,468746924.00,194581.537567455376,16000.00,12400000.00,,,
2007,Rural,Detached,f,79603,28220392231.00,354514.179503285052,5000.00,12550000.00,13.4888742391571362,-0.76319701394764855201,12.4890859650080520
2007,Rural,Detached,t,4520,1465217044.00,324163.062831858407,30000.00,3500000.00,14.0521311746632002,-0.67968447175608603167,14.5885076813991964
2007,Rural,Flats/Maisonettes,f,10795,1724429778.00,159743.379157017138,5000.00,1700000.00,14.7128460407683261,-0.49799176793414347315,15.5200351822814583
2007,Rural,Flats/Maisonettes,t,2430,481811461.00,198276.321399176955,13000.00,1675000.00,13.0981396624472574,-0.56205864978902953586,13.8390118143459916
2007,Rural,Other,f,14,1759489.00,125677.785714285714,300.00,490000.00,17.7167692307692308,-0.55315384615384615385,17.3556153846153846
2007,Rural,Semi-Detached,f,53552,10856178797.00,202722.191458769047,3300.00,2000000.00,14.6001455181619610,-0.62743833427716204191,15.8723910282339617
2007,Rural,Semi-Detached,t,2442,523346449.00,214310.585176085176,20000.00,820000.00,15.0955455319148936,-0.58757191489361702128,16.8434276595744681
2007,Rural,Terraced,f,43802,7337003581.00,167503.848705538560,2000.00,1925000.00,16.8864871781966429,-0.48794375519037672698,18.0381145028562800
2007,Rural,Terraced,t,2820,590677782.00,209460.206382978723,13995.00,2500000.00,14.6376679913294798,-0.53555491329479768786,16.2725791184971098
2007,Urban,Detached,f,158350,52303762496.00,330304.783681717714,1630.00,14000000.00,13.0214253792279351,-0.34198621170378730043,13.6914288312809108
2007,Urban,Detached,t,10303,3143456448.00,305101.082014947103,23500.00,4500000.00,15.8029643523316062,-0.21548994818652849741,17.0553021761658031
2007,Urban,Flats/Maisonettes,f,205390,42275304758.00,205829.420896830420,500.00,12850000.00,21.3711227886481041,0.23065145372350719790,16.1100833775810478
2007,Urban,Flats/Maisonettes,t,42489,7875649317.00,185357.370542964061,3000.00,11250000.00,22.8412121131912027,0.31004328889744453535,19.5727018383945329
2007,Urban,Other,f,53,7508336.00,141666.716981132075,200.00,984000.00,25.6063800000000000,0.36102000000000000000,20.2995800000000000
2007,Urban,Semi-Detached,f,276493,54460878011.00,196970.187350131830,725.00,13000000.00,20.0657904856690911,0.01319133863631203312,21.8513452208859658
2007,Urban,Semi-Detached,t,8880,1805114501.00,203278.660022522523,22000.00,4650000.00,20.8929478128298346,0.01239181423712911927,23.0469909698604433
2007,Urban,Terraced,f,333425,58765302398.00,176247.439148234236,422.00,17000000.00,26.7801981104482024,0.33737449482480445592,26.9627036536157177
2007,Urban,Terraced,t,12461,2510129712.00,201438.866222614557,13600.00,3825000.00,20.7670332459875532,0.05623919095971175893,22.6350046675401245
2007,,Detached,f,1638,550145543.00,335864.189865689866,25000.00,2150000.00,,,
2007,,Detached,t,1355,392405195.00,289597.929889298893,60000.00,2250000.00,,,
2007,,Flats/Maisonettes,f,5563,1016952740.00,182806.532446521661,10000.00,2950000.00,,,
2007,,Flats/Maisonettes,t,9896,1705067869.00,172298.693310428456,8000.00,1150000.00,,,
2007,,Other,f,21,1509906.00,71900.285714285714,1000.00,528750.00,,,
2007,,Other,t,3,44000.00,14666.666666666667,10000.00,19000.00,,,
2007,,Semi-Detached,f,1133,220666213.00,194762.765225066196,31250.00,2360000.00,,,
2007,,Semi-Detached,t,1326,256424203.00,193381.751885369532,32000.00,1155000.00,,,
2007,,Terraced,f,1750,293918581.00,167953.474857142857,16500.00,920000.00,,,
2007,,Terraced,t,1937,375605256.00,193910.818791946309,13250.00,1425000.00,,,
2008,Rural,Detached,f,41271,14742142436.00,357203.422160839330,1250.00,8050000.00,13.4245705613766529,-0.76421541872311224894,12.2233173216500831
2008,Rural,Detached,t,3044,978776713.00,321542.941195795007,40000.00,3900000.00,14.1490285612281328,-0.62065797929310960371,15.1133555872902535
2008,Rural,Flats/Maisonettes,f,5533,886790618.00,160273.019699981927,19000.00,1800000.00,14.6429387833429284,-0.52800652465937440031,15.5331030512377663
2008,Rural,Flats/Maisonettes,t,1949,336933435.00,172875.030785017958,20408.00,1362265.00,13.8264017278617711,-0.58447462203023758099,14.7153558315334773
2008,Rural,Other,f,15,60926564.00,4061770.933333333333,480.00,53803654.00,13.1415454545454545,-1.03327272727272727273,9.0071818181818182
2008,Rural,Semi-Detached,f,27312,5419503831.00,198429.402130931459,450.00,1990000.00,14.4657452469970567,-0.63567397183994908917,15.5281739320658659
2008,Rural,Semi-Detached,t,1958,393753995.00,201100.099591419816,20000.00,1150000.00,15.6647662689804772,-0.51278308026030368764,17.8942863340563991
2008,Rural,Terraced,f,21710,3538234307.00,162977.167526485491,12914.00,1600000.00,16.8461279438869547,-0.48727437026418185542,17.6925945115707557
2008,Rural,Terraced,t,2439,464420780.00,190414.423944239442,30000.00,1000000.00,16.3177313182199832,-0.49233669185558354324,18.3355768261964736
2008,Urban,Detached,f,78250,25878100074.00,330710.544076677316,500.00,23500000.00,12.9937992647354792,-0.34837044987991573976,13.5918918839140760
2008,Urban,Detached,t,7426,2185779856.00,294341.483436574199,44099.00,3700000.00,15.6610492379835873,-0.19843390973036342321,17.0211459554513482
2008,Urban,Flats/Maisonettes,f,97263,19852015428.00,204106.550569075599,470.00,13750000.00,21.5476156954956279,0.23076226866674364654,16.4235171472659899
2008,Urban,Flats/Maisonettes,t,33766,6264627201.00,185530.628472427886,6745.00,11000000.00,22.2528299507147886,0.28719003887715431475,18.7649053172926807
2008,Urban,Other,f,41,8252363.00,201277.146341463415,500.00,1750000.00,26.2399756097560976,0.30353658536585365854,23.6632926829268293
2008,Urban,Semi-Detached,f,136945,26424264302.00,192955.305429186900,500.00,12500000.00,20.0435309016913885,0.01277472632553300541,21.8250444152049020
2008,Urban,Semi-Detached,t,7241,1413662067.00,195230.226073746720,26250.00,2350000.00,20.3781021552996752,0.01331030410392677886,22.6522474165928550
2008,Urban,Terraced,f,162305,28051641380.00,172832.884877237300,200.00,15000000.00,26.7494548965231252,0.33224351082716705327,26.8349808596939106
2008,Urban,Terraced,t,10355,1997266361.00,192879.416803476581,3000.00,3250000.00,21.0712155009451796,0.09598517560441747090,23.2080066660033827
2008,,Detached,f,596,203590118.00,341594.157718120805,24000.00,3100000.00,,,
2008,,Detached,t,579,163855992.00,282998.259067357513,42112.00,2350000.00,,,
2008,,Flats/Maisonettes,f,1351,281792039.00,208580.339748334567,20000.00,4826600.00,,,
2008,,Flats/Maisonettes,t,5500,1035732526.00,188315.004727272727,10000.00,13500000.00,,,
2008,,Other,f,70,1060118.00,15144.542857142857,3000.00,140227.00,,,
2008,,Semi-Detached,f,357,71624816.00,200629.736694677871,14500.00,5500000.00,,,
2008,,Semi-Detached,t,689,125831316.00,182628.905660377358,30625.00,1020000.00,,,
2008,,Terraced,f,665,105915706.00,159271.738345864662,8000.00,5500000.00,,,
2008,,Terraced,t,1063,191207849.00,179875.681091251176,16140.00,675000.00,,,
2009,Rural,Detached,f,48687,15857138913.00,325695.543225090887,1100.00,5600000.00,13.1641831796467059,-0.79013309632263081880,12.0168371958671259
2009,Rural,Detached,t,2994,875472422.00,292408.958583834335,15000.00,2800000.00,14.1283865363735071,-0.61368729641693811075,14.8292823018458198
2009,Rural,Flats/Maisonettes,f,4933,738116402.00,149628.299614838840,16800.00,1500000.00,14.1740057643040137,-0.57383646456020495303,14.5411855251921435
2009,Rural,Flats/Maisonettes,t,1725,296734988.00,172020.282898550725,15000.00,2500000.00,12.9299404978749241,-0.60315604128718882817,13.7231870066788100
2009,Rural,Other,f,20,4293990.00,214699.500000000000,5000.00,775000.00,17.1390555555555556,-0.78077777777777777778,16.3406666666666667
2009,Rural,Semi-Detached,f,30052,5662786423.00,188432.930354052975,10000.00,6514470.00,13.9337739929227580,-0.67486324480823533617,14.7922863780962934
2009,Rural,Semi-Detached,t,2059,395288112.00,191980.627489072365,23750.00,857500.00,15.0667792887029289,-0.55106851464435146444,16.9504858786610879
2009,Rural,Terraced,f,21819,3464405238.00,158779.285851780558,1250.00,1550000.00,15.6231160871534242,-0.57994751673124339556,16.2364457807074926
2009,Rural,Terraced,t,2553,464569280.00,181969.949079514297,10500.00,795000.00,15.3843835839089801,-0.53782242990654205607,17.3764368143031288
2009,Urban,Detached,f,89402,27217629286.00,304440.944117581262,1000.00,13800000.00,12.1491893703643043,-0.40125501298579751515,12.7574630431222069
2009,Urban,Detached,t,7259,1995196385.00,274858.297974927676,20000.00,5000000.00,15.4501798647633358,-0.22052637114951164538,16.7920964688204358
2009,Urban,Flats/Maisonettes,f,78929,16169954235.00,204867.086052021437,2000.00,12200000.00,19.4931902848089037,0.15768043693885174737,14.0775146397701949
2009,Urban,Flats/Maisonettes,t,28832,5079919235.00,176190.317529134295,2000.00,4550000.00,21.7570417424848970,0.28246244268141786156,17.5700905815561540
2009,Urban,Other,f,39,3892373.00,99804.435897435897,275.00,650000.00,23.2372162162162162,0.20875675675675675676,20.7385405405405405
2009,Urban,Other,t,16,1489472.00,93092.000000000000,93092.00,93092.00,41.2230000000000000,1.3270000000000000,44.0380000000000000
2009,Urban,Semi-Detached,f,139954,25895224389.00,185026.682974405876,5000.00,11000000.00,17.9895371207374922,-0.07513526656523165966,19.5172343969092157
2009,Urban,Semi-Detached,t,6908,1288152123.00,186472.513462651998,10000.00,1680000.00,19.1194834426741643,-0.02563527022805373321,21.3147268041237113
2009,Urban,Terraced,f,143932,25157919046.00,174790.311021871439,2800.00,11500000.00,23.6767784807825170,0.22305356896112868623,23.6506484127849896
2009,Urban,Terraced,t,10442,1914095156.00,183307.331545680904,15000.00,2250000.00,19.6683730166650035,0.05087935335794830855,21.3176724877756711
2009,,Detached,f,381,123597659.00,324403.304461942257,21000.00,2937987.00,,,
2009,,Detached,t,387,102661579.00,265275.397932816537,25033.00,1450000.00,,,
2009,,Flats/Maisonettes,f,387,79755160.00,206085.684754521964,27998.00,1400000.00,,,
2009,,Flats/Maisonettes,t,2156,430999869.00,199907.174860853432,10000.00,5800000.00,,,
2009,,Other,f,8,644769.00,80596.125000000000,4958.00,184000.00,,,
2009,,Semi-Detached,f,181,34582237.00,191062.082872928177,32500.00,800000.00,,,
2009,,Semi-Detached,t,355,62199431.00,175209.664788732394,25033.00,630000.00,,,
2009,,Terraced,f,376,50589992.00,134547.851063829787,20000.00,2675000.00,,,
2009,,Terraced,t,568,92973642.00,163685.989436619718,27500.00,815000.00,,,
2010,Rural,Detached,f,52559,18695767896.00,355710.114271580510,10000.00,8000000.00,13.0962594945789182,-0.77868779078108667582,11.9038024225779345
2010,Rural,Detached,t,3067,941764734.00,307063.819367460059,37000.00,3100000.00,13.6226797268152408,-0.61082458662832494608,14.8040032350826743
2010,Rural,Flats/Maisonettes,f,5567,873805490.00,156961.647206754087,14000.00,1350000.00,14.1630546654099906,-0.55359924599434495759,14.5145291234684260
2010,Rural,Flats/Maisonettes,t,1398,260507590.00,186343.054363376252,28750.00,1250000.00,13.2262931424265260,-0.54478296910324039186,14.2277912584777694
2010,Rural,Other,f,17,2335109.00,137359.352941176471,800.00,710000.00,18.8042307692307692,-0.15830769230769230769,19.3403846153846154
2010,Rural,Other,t,1,49000.00,49000.000000000000,49000.00,49000.00,24.2680000000000000,-1.09100000000000000000,32.4000000000000000
2010,Rural,Semi-Detached,f,31300,6362057569.00,203260.625207667732,3381.00,2400000.00,13.9863751462189500,-0.66448878414642537673,14.7604426133626918
2010,Rural,Semi-Detached,t,1885,382057880.00,202683.225464190981,27500.00,1250000.00,14.8309008695652174,-0.51879826086956521739,17.0024527536231884
2010,Rural,Terraced,f,23434,3996317766.00,170535.024579670564,13000.00,2500000.00,15.7250373634616286,-0.55042801556420233463,16.3754463925741878
2010,Rural,Terraced,t,2217,421557638.00,190147.784393324312,28500.00,900000.00,15.4312360980207352,-0.51215127238454288407,17.2614245994344958
2010,Urban,Detached,f,96096,32481263622.00,338008.487574925075,11500.00,16200000.00,12.0164255998778985,-0.40229473328463811092,12.5294761956675788
2010,Urban,Detached,t,7978,2263450274.00,283711.490849837052,25000.00,6000000.00,15.2165068810464641,-0.18334255348140073580,16.4236319662079302
2010,Urban,Flats/Maisonettes,f,93344,21308374923.00,228277.928126071306,5000.00,12000000.00,19.5067452688429626,0.16413130730198828372,13.7357392147041530
2010,Urban,Flats/Maisonettes,t,22740,4566678815.00,200821.407871591909,6000.00,5900000.00,21.8258932052037532,0.25621581070667694121,17.0143751416526903
2010,Urban,Other,f,56,8356058.00,149215.321428571429,100.00,1618136.00,20.4393600000000000,0.08860000000000000000,17.8606600000000000
2010,Urban,Other,t,3,1676027.00,558675.666666666667,209312.00,1165065.00,18.9023333333333333,0.07833333333333333333,18.3810000000000000
2010,Urban,Semi-Detached,f,146134,29725796382.00,203414.649445029904,3500.00,13650000.00,18.1202332336913769,-0.06063188494929702361,19.5744339001959466
2010,Urban,Semi-Detached,t,6785,1298049530.00,191311.647752394989,24998.00,3300000.00,19.7880173373628122,-0.00282933036424367743,21.6837482105932877
2010,Urban,Terraced,f,153852,30055742357.00,195354.901834230299,3000.00,15500000.00,23.8135391741246664,0.23218428939086744899,23.5291409886201506
2010,Urban,Terraced,t,10739,2019243891.00,188029.042834528355,23750.00,1960000.00,20.4624812808358324,0.06056205862435909838,22.1570324078552772
2010,,Detached,f,347,130155070.00,375086.657060518732,45000.00,4000000.00,,,
2010,,Detached,t,413,109779241.00,265809.300242130751,60000.00,1925000.00,,,
2010,,Flats/Maisonettes,f,403,100120943.00,248439.064516129032,20000.00,2137000.00,,,
2010,,Flats/Maisonettes,t,1550,338708088.00,218521.347096774194,38250.00,4350000.00,,,
2010,,Other,f,9,2534344.00,281593.777777777778,25000.00,1000000.00,,,
2010,,Other,t,2,11000.00,5500.0000000000000000,5000.00,6000.00,,,
2010,,Semi-Detached,f,142,29464459.00,207496.190140845070,20000.00,755000.00,,,
2010,,Semi-Detached,t,439,75497199.00,171975.396355353075,42975.00,540000.00,,,
2010,,Terraced,f,265,59955413.00,226246.841509433962,15000.00,12300000.00,,,
2010,,Terraced,t,580,99326246.00,171252.148275862069,31472.00,672500.00,,,
2011,Rural,Detached,f,49432,17151056643.00,346962.628317688946,10000.00,7600000.00,13.2194383672576056,-0.77874259137666885533,12.1315813525935653
2011,Rural,Detached,t,3284,999931954.00,304485.978684531060,50000.00,1595000.00,12.7695207219251337,-0.58631082887700534759,13.8155096925133690
2011,Rural,Flats/Maisonettes,f,5336,819426710.00,153565.725262368816,12121.00,1550000.00,13.9657525590551181,-0.56213740157480314961,14.2699112204724409
2011,Rural,Flats/Maisonettes,t,1199,222114530.00,185249.816513761468,23750.00,1239740.00,13.1485880250223414,-0.50378194816800714924,13.7141751563896336
2011,Rural,Other,f,35,6355000.00,181571.428571428571,250.00,1595000.00,12.9569259259259259,-0.66803703703703703704,11.3764814814814815
2011,Rural,Other,t,1,4200.00,4200.0000000000000000,4200.00,4200.00,41.1140000000000000,0.15000000000000000000,54.5100000000000000
2011,Rural,Semi-Detached,f,31035,6116974697.00,197099.233027227324,4000.00,2750000.00,14.0911201636388850,-0.65665299542365829982,15.1211244279572875
